order,file_path,thumbnail,width,height,capture_location,date,set_key
14,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0014.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0014.jpg,2048,3461,n/a,n/a,n/a
15,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0015.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0015.jpg,2048,3336,n/a,n/a,n/a
16,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0016.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0016.jpg,2048,3465,n/a,n/a,n/a
17,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0017.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0017.jpg,2048,3336,n/a,n/a,n/a
18,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0018.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0018.jpg,2048,3499,n/a,n/a,n/a
19,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0019.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0019.jpg,2048,3336,n/a,n/a,n/a
20,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0020.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0020.jpg,2048,3465,n/a,n/a,n/a
21,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0021.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0021.jpg,2048,3336,n/a,n/a,n/a
22,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0022.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0022.jpg,2048,3465,n/a,n/a,n/a
23,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0023.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0023.jpg,2048,3336,n/a,n/a,n/a
24,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0024.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0024.jpg,2048,3379,n/a,n/a,n/a
25,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0025.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0025.jpg,2048,3336,n/a,n/a,n/a
