order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0001.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0001_thumb.jpg,3479,5070,Tue Sep 22 11:18:19 CDT 2015,964784
2,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0002.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0002_thumb.jpg,3511,5421,Tue Sep 22 11:18:19 CDT 2015,964785
3,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0003.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0003_thumb.jpg,3511,5421,Tue Sep 22 11:18:19 CDT 2015,964786
4,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0004.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0004_thumb.jpg,3511,5336,Tue Sep 22 11:18:19 CDT 2015,964787
5,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0005.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0005_thumb.jpg,3488,5336,Tue Sep 22 11:18:19 CDT 2015,964788
6,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0006.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0006_thumb.jpg,3511,5336,Tue Sep 22 11:18:19 CDT 2015,964789
7,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0007.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0007_thumb.jpg,3488,5336,Tue Sep 22 11:18:19 CDT 2015,964790
8,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0008.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0008_thumb.jpg,3511,5336,Tue Sep 22 11:18:19 CDT 2015,964791
9,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0009.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0009_thumb.jpg,3488,5336,Tue Sep 22 11:18:19 CDT 2015,964792
10,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0010.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0010_thumb.jpg,3511,5336,Tue Sep 22 11:18:19 CDT 2015,964793
11,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0011.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0011_thumb.jpg,3488,5336,Tue Sep 22 11:18:19 CDT 2015,964794
12,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0012.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0012_thumb.jpg,3511,5336,Tue Sep 22 11:18:19 CDT 2015,964795
13,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0013.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0013_thumb.jpg,3488,5336,Tue Sep 22 11:18:19 CDT 2015,964796
14,eliza_adams,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0014.jpg,http://whaling-data.oldweather.org/subjects/logbookofelizaad00unse_0014_thumb.jpg,3511,5336,Tue Sep 22 11:18:19 CDT 2015,964797
